Datum;Auftrag #;Transaktionen;Symbol;Name;ISIN;Anzahl;Stückpreis;Kosten;Aufgelaufene Zinsen;Nettobetrag;Währung Nettobetrag;Nettobetrag in der Währung des Kontos;Saldo;Währung
23-12-2014 22:15:50;41417534;Fx-Belastung Comp.;;;;1.0;1'501.31;0.00;0.00;-1'501.31;USD;-1'501.31;996.72;USD
23-12-2014 22:15:50;41417534;Fx-Gutschrift Comp.;;;;1.0;1'468.30;0.00;0.00;1'468.30;CHF;1'468.30;0.04;CHF
23-12-2014 22:15:50;41417528;Fx-Belastung Comp.;;;;1.0;4'506.72;0.00;0.00;-4'506.72;EUR;-4'506.72;0.00;EUR
23-12-2014 22:15:50;41417528;Fx-Gutschrift Comp.;;;;1.0;5'374.15;0.00;0.00;5'374.15;CHF;5'374.15;-1'468.26;CHF
23-12-2014 15:00:01;41407575;Kauf;ROL;VON ROLL I;CH0003245351;78.0;1.36;0.10;0.00;-106.20;CHF;-106.20;-6'842.41;CHF
23-12-2014 14:59:45;41407575;Kauf;ROL;VON ROLL I;CH0003245351;277.0;1.36;0.25;0.00;-376.95;CHF;-376.95;-6'736.21;CHF
23-12-2014 14:39:05;41407575;Kauf;ROL;VON ROLL I;CH0003245351;2000.0;1.36;2.05;0.00;-2'722.05;CHF;-2'722.05;-6'359.26;CHF
23-12-2014 14:15:36;41407575;Kauf;ROL;VON ROLL I;CH0003245351;845.0;1.36;0.85;0.00;-1'150.05;CHF;-1'150.05;-3'637.21;CHF
23-12-2014 14:15:36;41407575;Kauf;ROL;VON ROLL I;CH0003245351;1800.0;1.36;39.20;0.00;-2'487.20;CHF;-2'487.20;-2'487.16;CHF
23-12-2014 13:00:13;41406674;Verkauf;ARRB;ARCELORMITTAL ORD;LU0323134006;500.0;9.10;43.28;0.00;4'506.72;EUR;4'506.72;4'506.72;EUR
22-12-2014 22:16:42;41401073;Fx-Belastung Comp.;;;;1.0;1'901.82;0.00;0.00;-1'901.82;USD;-1'901.82;2'498.03;USD
22-12-2014 22:16:42;41401073;Fx-Gutschrift Comp.;;;;1.0;1'543.03;0.00;0.00;1'543.03;EUR;1'543.03;0.00;EUR
22-12-2014 22:16:41;41401052;Fx-Belastung Comp.;;;;1.0;10'248.85;0.00;0.00;-10'248.85;CHF;-10'248.85;0.04;CHF
22-12-2014 22:16:41;41401052;Fx-Gutschrift Comp.;;;;1.0;8'446.74;0.00;0.00;8'446.74;EUR;8'446.74;-1'543.03;EUR
22-12-2014 10:38:46;41389502;Kauf;OD7F;WISDOMTREE WTI CRUDE OIL ETC;DE000A0KRJX4;800.0;12.50;51.45;0.00;-10'051.45;EUR;-10'051.45;-9'989.77;EUR
22-12-2014 10:05:28;41387542;Verkauf;OERL;OC OERLIKON N;CH0000816824;601.0;12.05;20.45;0.00;7'221.60;CHF;7'221.60;10'248.89;CHF
22-12-2014 10:04:25;41387542;Verkauf;OERL;OC OERLIKON N;CH0000816824;183.0;12.05;16.65;0.00;2'188.50;CHF;2'188.50;3'027.29;CHF
22-12-2014 10:04:25;41387542;Verkauf;OERL;OC OERLIKON N;CH0000816824;66.0;12.05;22.45;0.00;772.85;CHF;772.85;838.79;CHF
18-12-2014 15:50:14;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;11.36;0.00;0.00;11.36;USD;11.36;4'399.85;USD
18-12-2014 15:43:47;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;31.04;0.00;0.00;31.04;USD;31.04;4'388.49;USD
19-11-2014 09:00:50;40977353;Kauf;ZGLD;ZKB GOLD ETF;CH0139101593;15.0;356.41;16.15;0.00;-5'362.30;CHF;-5'362.30;65.94;CHF
18-11-2014 17:38:02;40952012;Verkauf;NVDA;NVIDIA ORD;US67066G1040;220.0;20.00;42.55;0.00;4'357.45;USD;4'357.45;4'357.45;USD
01-10-2014 14:02:05;40404109;Fx-Belastung Comp.;;;;1.0;2'559.00;0.00;0.00;-2'559.00;CHF;-2'559.00;5'428.24;CHF
01-10-2014 14:02:05;40404109;Fx-Gutschrift Comp.;;;;1.0;2'642.40;0.00;0.00;2'642.40;USD;2'642.40;0.00;USD
30-09-2014 18:46:53;00000000;Depotgebühren;;;;1.0;24.84;1.99;0.00;-26.83;CHF;-26.83;7'987.24;CHF
30-09-2014 16:14:08;40006445;Kauf;CS-responsAbili;rA Global Microfinance B;LU0180189770;75.0;147.09;25.55;0.00;-11'057.30;USD;-11'057.30;-2'642.40;USD
15-09-2014 11:38:04;00000000;Dividende (Storniert);NVDA;NVIDIA ORD;US67066G1040;1.0;18.70;5.62;0.00;13.08;USD;13.08;8'414.90;USD
11-09-2014 16:07:26;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;19.58;0.00;0.00;19.58;USD;19.58;8'401.82;USD
10-09-2014 12:48:51;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;139.34;0.00;0.00;139.34;USD;139.34;8'382.24;USD
19-08-2014 05:16:30;00000000;Corporate Action;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;-170.0;0;0.00;0.00;-;;-;0.00;
19-08-2014 05:16:30;00000000;Corporate Action;CANCDA;UBSETF MSCI CANADA CAD DIS;LU0446734872;170.0;0;0.00;0.00;-;;-;0.00;
14-08-2014 11:17:09;00000000;Dividende;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;56.89;0.00;0.00;56.89;CHF;56.89;8'014.07;CHF
07-08-2014 11:55:12;39774936;Verkauf;NOBN;NOBEL BIOCARE N;CH0037851646;500.0;16.00;42.85;0.00;7'957.15;CHF;7'957.15;7'957.18;CHF
06-08-2014 14:00:57;39821731;Fx-Belastung Comp.;;;;1.0;11'174.88;0.00;0.00;-11'174.88;USD;-11'174.88;8'242.90;USD
06-08-2014 14:00:57;39821731;Fx-Gutschrift Comp.;;;;1.0;10'065.10;0.00;0.00;10'065.10;CHF;10'065.10;0.03;CHF
05-08-2014 14:01:14;39806786;Fx-Belastung Comp.;;;;1.0;633.18;0.00;0.00;-633.18;USD;-633.18;19'417.78;USD
05-08-2014 14:01:14;39806786;Fx-Gutschrift Comp.;;;;1.0;569.45;0.00;0.00;569.45;CHF;569.45;-10'065.07;CHF
05-08-2014 09:01:04;39796863;Kauf;NESN;NESTLE N;CH0038863350;150.0;66.70;60.10;0.00;-10'065.10;CHF;-10'065.10;-10'634.52;CHF
04-08-2014 09:02:00;39781247;Kauf;UHR;SWATCH GROUP I;CH0012255151;20.0;485.00;44.90;0.00;-9'744.90;CHF;-9'744.90;-569.42;CHF
30-07-2014 11:13:37;39714927;Verkauf;CSAU;ISHARES MSCI Australia UCITS;IE00B5V70487;70.0;162.00;30.21;0.00;11'309.79;USD;11'309.79;20'050.96;USD
29-07-2014 18:35:32;39714928;Verkauf;TGT;TARGET ORD;US87612E1064;140.0;61.00;48.85;0.00;8'491.15;USD;8'491.15;8'741.17;USD
28-07-2014 09:00:18;39714884;Verkauf;BG.;BG GROUP ORD;GB0008762899;450.0;12.02;43.98;0.00;5'365.01;GBP;8'160.10;9'175.48;CHF
16-07-2014 14:42:44;00000000;Dividende;ARRB;ARCELORMITTAL ORD;LU0323134006;1.0;72.56;10.88;0.00;61.68;EUR;61.68;61.68;EUR
30-06-2014 18:35:57;00000000;Depotgebühren;;;;1.0;29.22;0.00;0.00;-29.22;CHF;-29.22;1'015.38;CHF
20-06-2014 09:01:09;00000000;Wertlose Ausbuchung;VONROL ANR;VON ROLL HLDG - ANRECHT FUER WAND. 2014-11.06.2014;CH0245239097;-2500.0;0;0.00;0.00;-;;-;0.00;
13-06-2014 14:56:56;00000000;Dividende (Storniert);NVDA;NVIDIA ORD;US67066G1040;1.0;18.70;5.62;0.00;13.08;USD;13.08;250.02;USD
11-06-2014 14:53:01;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;129.94;0.00;0.00;129.94;USD;129.94;236.94;USD
11-06-2014 07:18:21;00000000;Dividende;TGT;TARGET ORD;US87612E1064;1.0;60.20;18.06;0.00;42.14;USD;42.14;107.00;USD
03-06-2014 15:25:56;00000000;Dividende;BG.;BG GROUP ORD;GB0008762899;1.0;64.08;0.00;0.00;64.08;CHF;64.08;1'044.60;CHF
02-06-2014 08:24:06;00000000;Ausgabe von Anrechten;VONROL ANR;VON ROLL HLDG - ANRECHT FUER WAND. 2014-11.06.2014;CH0245239097;2500.0;0;0.00;0.00;-;;-;0.00;
25-04-2014 11:58:06;00000000;Capital Gain;OERL;OC OERLIKON N;CH0000816824;1.0;229.50;0.00;0.00;229.50;CHF;229.50;980.52;CHF
02-04-2014 13:55:17;00000000;Capital Gain;NOBN;NOBEL BIOCARE N;CH0037851646;1.0;100.00;0.00;0.00;100.00;CHF;100.00;751.02;CHF
31-03-2014 18:46:25;00000000;Depotgebühren;;;;1.0;27.59;0.00;0.00;-27.59;CHF;-27.59;651.02;CHF
20-03-2014 14:25:09;00000000;Dividende (Storniert);NVDA;NVIDIA ORD;US67066G1040;1.0;18.70;5.62;0.00;13.08;USD;13.08;64.86;USD
19-03-2014 12:59:44;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;9.64;0.00;0.00;9.64;USD;9.64;51.78;USD
14-03-2014 17:05:44;00000000;Interne Titelumbuchung;PRECIOUS WOODS;PRECIOUS WOODS HLDG - REG.SHS;CH0013283368;210.0;0;0.00;0.00;-;;-;0.00;
14-03-2014 17:05:44;00000000;Interne Titelumbuchung;PRWN;PRECIOUS WOODS N;CH0013283368;-210.0;0;0.00;0.00;-;;-;0.00;
10-03-2014 15:07:18;00000000;Dividende;TGT;TARGET ORD;US87612E1064;1.0;60.20;18.06;0.00;42.14;USD;42.14;42.14;USD
26-02-2014 13:03:46;00000000;Einzahlung;;;;1.0;0.40;0.00;0.00;0.40;CHF;0.40;678.61;CHF
06-02-2014 11:19:55;00000000;Dividende;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;48.13;0.00;0.00;48.13;CHF;48.13;678.21;CHF
22-01-2014 14:00:55;37743661;Fx-Belastung Comp.;;;;1.0;69.30;0.00;0.00;-69.30;CHF;-69.30;630.08;CHF
22-01-2014 14:00:55;37743661;Fx-Gutschrift Comp.;;;;1.0;75.42;0.00;0.00;75.42;USD;75.42;0.00;USD
22-01-2014 14:00:55;37743633;Fx-Belastung Comp.;;;;1.0;6'176.97;0.00;0.00;-6'176.97;EUR;-6'176.97;0.00;EUR
22-01-2014 14:00:55;37743633;Fx-Gutschrift Comp.;;;;1.0;8'328.16;0.00;0.00;8'328.16;USD;8'328.16;-75.42;USD
21-01-2014 15:31:39;37719419;Kauf;TGT;TARGET ORD;US87612E1064;140.0;59.68;48.38;0.00;-8'403.58;USD;-8'403.58;-8'403.58;USD
14-01-2014 14:01:01;37637631;Fx-Belastung Comp.;;;;1.0;6'778.58;0.00;0.00;-6'778.58;EUR;-6'778.58;6'176.97;EUR
14-01-2014 14:01:01;37637631;Fx-Gutschrift Comp.;;;;1.0;9'207.40;0.00;0.00;9'207.40;USD;9'207.40;0.00;USD
13-01-2014 09:02:57;37610293;Kauf;CSAU;ISHARES MSCI Australia UCITS;IE00B5V70487;70.0;143.77;28.12;0.00;-10'092.02;USD;-10'092.02;-9'207.40;USD
01-01-2014 17:20:21;00000000;Zins;;;;1.0;1.29;0.00;0.00;-1.29;EUR;-1.29;12'955.55;EUR
01-01-2014 17:20:21;00000000;Zins;;;;1.0;2.91;0.00;0.00;2.91;CHF;2.91;699.38;CHF
01-01-2014 17:20:21;00000000;Zins;;;;1.0;0.78;0.00;0.00;0.78;USD;0.78;884.62;USD
31-12-2013 17:19:21;00000000;Depotgebühren;;;;1.0;25.07;0.00;0.00;-25.07;CHF;-25.07;696.47;CHF
18-12-2013 15:22:05;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;20.33;0.00;0.00;20.33;USD;20.33;883.84;USD
17-12-2013 07:56:39;00000000;Auszahlung;;;;1.0;20'000.00;2.00;0.00;-20'002.00;CHF;-20'002.00;721.54;CHF
16-12-2013 09:09:47;37188662;Einzahlung;;;;1.0;12'956.84;0.00;0.00;12'956.84;EUR;12'956.84;12'956.84;EUR
16-12-2013 09:09:38;37188663;Einzahlung;;;;1.0;13'255.19;0.00;0.00;13'255.19;CHF;13'255.19;20'723.54;CHF
13-12-2013 12:00:48;00000000;Dividende;NVDA;NVIDIA ORD;US67066G1040;1.0;18.70;5.62;0.00;13.08;USD;13.08;863.51;USD
21-10-2013 14:00:49;36644495;Fx-Belastung Comp.;;;;1.0;12'034.00;0.00;0.00;-12'034.00;CHF;-12'034.00;7'468.35;CHF
21-10-2013 14:00:49;36644495;Fx-Gutschrift Comp.;;;;1.0;9'671.29;0.00;0.00;9'671.29;EUR;9'671.29;0.00;EUR
18-10-2013 16:14:25;36591272;Kauf;Car-Investissem;Carmignac Investissement A EUR acc;FR0010148981;10.0;971.24;23.57;0.00;-9'735.97;EUR;-9'735.97;-9'671.29;EUR
16-10-2013 09:01:24;36575688;Verkauf;CSGN;CS GROUP N;CH0012138530;568.0;28.92;53.25;0.00;16'373.30;CHF;16'373.30;19'502.35;CHF
16-10-2013 09:01:24;36575688;Verkauf;CSGN;CS GROUP N;CH0012138530;1.0;28.92;0.00;0.00;28.90;CHF;28.90;3'129.05;CHF
16-10-2013 09:01:24;36575688;Verkauf;CSGN;CS GROUP N;CH0012138530;96.0;28.92;39.45;0.00;2'736.85;CHF;2'736.85;3'100.15;CHF
30-09-2013 18:16:01;00000000;Depotgebühren;;;;1.0;24.29;0.00;0.00;-24.29;CHF;-24.29;363.30;CHF
18-09-2013 13:26:13;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;118.49;0.00;0.00;118.49;USD;118.49;850.43;USD
13-09-2013 14:20:47;00000000;Dividende;NVDA;NVIDIA ORD;US67066G1040;1.0;16.50;4.96;0.00;11.54;USD;11.54;731.94;USD
06-09-2013 15:00:20;00000000;Dividende;BG.;BG GROUP ORD;GB0008762899;1.0;55.98;0.00;0.00;55.98;CHF;55.98;387.59;CHF
06-08-2013 14:43:09;00000000;Dividende;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;55.14;0.00;0.00;55.14;CHF;55.14;331.61;CHF
18-07-2013 14:38:12;00000000;Dividende;ARRB;ARCELORMITTAL ORD;LU0323134006;1.0;76.09;11.41;0.00;64.68;EUR;64.68;64.68;EUR
28-06-2013 18:04:24;00000000;Depotgebühren;;;;1.0;24.14;0.00;0.00;-24.14;CHF;-24.14;276.47;CHF
19-06-2013 15:12:07;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;67.43;0.00;0.00;67.43;USD;67.43;720.40;USD
14-06-2013 12:33:22;00000000;Dividende;NVDA;NVIDIA ORD;US67066G1040;1.0;16.50;4.96;0.00;11.54;USD;11.54;652.97;USD
16-05-2013 18:36:40;00000000;Rückzahlung;CS GROUP ANR;CS GROUP ANRECHT ZU AKTIENDIVIDEND 2013-13.5.13;CH0206815448;-35.0;0.66;0.00;0.00;-;;-;0.00;
16-05-2013 18:36:40;00000000;Rückzahlung;;;;1.0;23.10;0.00;0.00;23.10;CHF;23.10;300.61;CHF
10-05-2013 18:34:54;00000000;Ausübung von Anrechten;CSGN;CS GROUP N;CH0012138530;15.0;0;0.00;0.00;-;;-;0.00;
10-05-2013 18:34:54;00000000;Ausübung von Anrechten;CS GROUP ANR;CS GROUP ANRECHT ZU AKTIENDIVIDEND 2013-13.5.13;CH0206815448;-615.0;0;0.00;0.00;-;;-;0.00;
08-05-2013 12:05:40;00000000;Capital Gain;OERL;OC OERLIKON N;CH0000816824;1.0;212.50;0.00;0.00;212.50;CHF;212.50;277.51;CHF
07-05-2013 19:41:53;00000000;Ausgabe von Anrechten;CS GROUP ANR;CS GROUP ANRECHT ZU AKTIENDIVIDEND 2013-13.5.13;CH0206815448;650.0;0;0.00;0.00;-;;-;0.00;
06-05-2013 15:42:00;00000000;Capital Gain;CSGN;CS GROUP N;CH0012138530;1.0;65.00;0.00;0.00;65.00;CHF;65.00;65.01;CHF
30-04-2013 14:00:25;34810706;Fx-Belastung Comp.;;;;1.0;254.45;0.00;0.00;-254.45;USD;-254.45;641.43;USD
30-04-2013 14:00:25;34810706;Fx-Gutschrift Comp.;;;;1.0;235.95;0.00;0.00;235.95;CHF;235.95;0.01;CHF
29-04-2013 09:00:20;34786949;Kauf;BG.;BG GROUP ORD;GB0008762899;450.0;10.645;67.00;0.00;-4'857.24;GBP;-7'158.95;-235.94;CHF
08-04-2013 13:29:49;00000000;Capital Gain;NOBN;NOBEL BIOCARE N;CH0037851646;1.0;100.00;0.00;0.00;100.00;CHF;100.00;6'923.01;CHF
29-03-2013 13:40:44;00000000;Depotgebühren;;;;1.0;23.99;0.00;0.00;-23.99;CHF;-23.99;6'823.01;CHF
26-03-2013 01:50:05;00000000;Titelausgang;PRECIOUS ANR11;PRECIOUS WOODS HLDG ANR. 2013-11.3. 13;CH0207152445;210.0;0;0.00;0.00;-;;-;0.00;
21-03-2013 13:54:40;00000000;Dividende;NVDA;NVIDIA ORD;US67066G1040;1.0;16.50;4.96;0.00;11.54;USD;11.54;895.88;USD
19-03-2013 14:00:36;34375954;Fx-Belastung Comp.;;;;1.0;7'010.25;0.00;0.00;-7'010.25;CHF;-7'010.25;6'847.00;CHF
19-03-2013 14:00:36;34375954;Fx-Gutschrift Comp.;;;;1.0;5'695.00;0.00;0.00;5'695.00;EUR;5'695.00;0.00;EUR
18-03-2013 09:04:30;34342390;Kauf;ARRB;ARCELORMITTAL ORD;LU0323134006;500.0;11.46;45.05;0.00;-5'775.05;EUR;-5'775.05;-5'695.00;EUR
18-03-2013 09:00:51;34342395;Kauf;ZUBN;ZUEBLIN IMM N0;CH0021831182;254.0;2.40;0.45;0.00;-610.05;CHF;-610.05;13'857.25;CHF
18-03-2013 09:00:51;34342395;Kauf;ZUBN;ZUEBLIN IMM N0;CH0021831182;132.0;2.40;0.25;0.00;-317.05;CHF;-317.05;14'467.30;CHF
18-03-2013 09:00:51;34342395;Kauf;ZUBN;ZUEBLIN IMM N0;CH0021831182;2114.0;2.40;41.15;0.00;-5'114.75;CHF;-5'114.75;14'784.35;CHF
18-03-2013 09:00:36;34342399;Kauf;ROL;VON ROLL I;CH0003245351;1500.0;2.01;2.25;0.00;-3'017.25;CHF;-3'017.25;19'899.10;CHF
18-03-2013 09:00:35;34342399;Kauf;ROL;VON ROLL I;CH0003245351;1000.0;2.01;38.85;0.00;-2'048.85;CHF;-2'048.85;22'916.35;CHF
13-03-2013 14:23:05;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;34.99;0.00;0.00;34.99;USD;34.99;884.34;USD
06-03-2013 09:01:55;34199386;Verkauf;ZGLD;ZKB GOLD ETF;CH0139101593;30.0;465.02;23.90;0.00;13'926.70;CHF;13'926.70;24'965.20;CHF
06-03-2013 09:01:19;34199374;Verkauf;OERL;OC OERLIKON N;CH0000816824;850.0;13.00;60.15;0.00;10'989.85;CHF;10'989.85;11'038.50;CHF
28-02-2013 06:01:00;00000000;Corporate Action;PRECIOUS ANR11;PRECIOUS WOODS HLDG ANR. 2013-11.3. 13;CH0207152445;210.0;0;0.00;0.00;-;;-;0.00;
28-02-2013 06:00:00;00000000;Corporate Action;;PRECIOUS WOODS HLDG ANR. 2013-11.3. 13;CH0207152445;-210.0;0;0.00;0.00;-;;-;0.00;
28-02-2013 01:59:32;00000000;Titeleingang;;PRECIOUS WOODS HLDG ANR. 2013-11.3. 13;CH0207152445;210.0;0;0.00;0.00;-;;-;0.00;
05-02-2013 13:37:09;00000000;Dividende;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;46.77;0.00;0.00;46.77;CHF;46.77;48.65;CHF
02-01-2013 01:22:45;00000000;Zins;;;;1.0;0.04;0.00;0.00;0.04;EUR;0.04;80.05;EUR
02-01-2013 01:22:45;00000000;Zins;;;;1.0;0.25;0.00;0.00;0.25;USD;0.25;849.35;USD
31-12-2012 16:31:12;00000000;Depotgebühren;;;;1.0;22.49;0.00;0.00;-22.49;CHF;-22.49;1.88;CHF
17-12-2012 13:45:12;00000000;Dividende;NVDA;NVIDIA ORD;US67066G1040;1.0;16.50;4.96;0.00;11.54;USD;11.54;849.10;USD
12-12-2012 14:56:09;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;15.95;0.00;0.00;15.95;USD;15.95;837.56;USD
12-12-2012 14:50:17;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;30.42;0.00;0.00;30.42;USD;30.42;821.61;USD
14-11-2012 13:41:35;00000000;Corporate Action;CAR-INVESTISSEM;Carmignac Investissement A EUR acc;FR0010148981;9.0;0;0.00;0.00;-;;-;0.00;
28-09-2012 19:24:59;00000000;Depotgebühren;;;;1.0;21.30;0.00;0.00;-21.30;CHF;-21.30;24.37;CHF
24-09-2012 07:48:05;00000000;Corporate Action;NOBN;NOBEL BIOCARE N;CH0037851646;500.0;0;0.00;0.00;-;;-;0.00;
24-09-2012 07:48:05;00000000;Corporate Action;NOBN;NOBEL BIOCARE N;CH0037851646;-500.0;0;0.00;0.00;-;;-;0.00;
23-09-2012 14:30:55;00000000;Storno (Titelausgang);NOBN;NOBEL BIOCARE N;CH0037851646;500.0;9.795;0.00;0.00;-;;-;0.00;
23-09-2012 14:27:45;00000000;Storno (Titeleingang);NOBN;NOBEL BIOCARE N;CH0037851646;500.0;9.58;0.00;0.00;-;;-;0.00;
22-09-2012 04:05:22;00000000;Titelausgang (Storniert);NOBN;NOBEL BIOCARE N;CH0037851646;500.0;9.795;0.00;0.00;-;;-;0.00;
22-09-2012 03:18:33;00000000;Titeleingang (Storniert);NOBN;NOBEL BIOCARE N;CH0037851646;500.0;9.58;0.00;0.00;-;;-;0.00;
12-09-2012 14:10:19;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;12.78;0.00;0.00;12.78;USD;12.78;791.19;USD
12-09-2012 13:57:06;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;117.64;0.00;0.00;117.64;USD;117.64;778.41;USD
03-08-2012 12:12:05;00000000;Dividende;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;45.62;0.00;0.00;45.62;CHF;45.62;45.67;CHF
31-07-2012 06:01:00;00000000;Corporate Action;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;170.0;0;0.00;0.00;-;;-;0.00;
31-07-2012 06:00:00;00000000;Corporate Action;PACUSA;UBSETF MSCI CANADA CAD DIS;LU0446734872;-170.0;0;0.00;0.00;-;;-;0.00;
26-07-2012 22:07:54;31999304;Verkauf;CSGN1;CS GROUP N ANR;CH0190349669;650.0;0.01;6.45;0.00;0.05;CHF;0.05;0.05;CHF
20-07-2012 15:36:28;31938237;Titeleingang;CSGN1;CS GROUP N ANR;CH0190349669;650.0;0.06;0.00;0.00;-;CHF;-;0.00;CHF
02-07-2012 14:09:24;31752906;Fx-Gutschrift Comp.;;;;1.0;21.66;0.00;0.00;21.66;CHF;21.66;0.00;CHF
02-07-2012 14:09:24;31752906;Fx-Belastung Comp.;;;;1.0;22.89;0.00;0.00;-22.89;USD;-22.89;660.77;USD
02-07-2012 13:07:49;00000000;Zins;;;;1.0;0.12;0.00;0.00;0.12;CHF;0.12;-21.66;CHF
02-07-2012 12:44:24;00000000;Zins;;;;1.0;1.38;0.00;0.00;-1.38;USD;-1.38;683.66;USD
02-07-2012 12:29:56;00000000;Zins;;;;1.0;0.04;0.00;0.00;0.04;EUR;0.04;80.01;EUR
29-06-2012 17:50:57;00000000;Depotgebühren;;;;1.0;21.78;0.00;0.00;-21.78;CHF;-21.78;-21.78;CHF
22-06-2012 14:02:15;31670106;Fx-Gutschrift Comp.;;;;1.0;11'476.60;0.00;0.00;11'476.60;CHF;11'476.60;0.00;CHF
22-06-2012 14:02:15;31670106;Fx-Belastung Comp.;;;;1.0;12'086.87;0.00;0.00;-12'086.87;USD;-12'086.87;685.04;USD
21-06-2012 09:01:36;31652893;Kauf;CSGN;CS GROUP N;CH0012138530;650.0;18.20;61.60;0.00;-11'891.60;CHF;-11'891.60;-11'476.60;CHF
20-06-2012 09:00:58;31635419;Verkauf;CSAE;ISHARES Glbl Alt. Energy UCITS;IE00B3YKW880;140.0;39.55;20.59;0.00;5'516.41;USD;5'516.41;12'771.91;USD
19-06-2012 17:37:47;31635427;Verkauf;MSFT;MICROSOFT ORD;US5949181045;110.0;30.97;5.19;0.00;3'401.51;USD;3'401.51;7'255.50;USD
19-06-2012 17:37:47;31635427;Verkauf;MSFT;MICROSOFT ORD;US5949181045;100.0;30.97;40.57;0.00;3'056.43;USD;3'056.43;3'853.99;USD
14-06-2012 17:37:28;00000000;Dividende;MSFT;MICROSOFT ORD;US5949181045;1.0;42.00;12.60;0.00;29.40;USD;29.40;797.56;USD
13-06-2012 13:42:23;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;67.24;0.00;0.00;67.24;USD;67.24;768.16;USD
20-04-2012 04:26:36;00000000;Capital Gain;;OC OERLIKON N;CH0000816824;1.0;340.00;0.00;0.00;340.00;CHF;340.00;415.00;CHF
06-04-2012 04:18:07;00000000;Capital Gain;;NOBEL BIOCARE N;CH0037851646;1.0;75.00;0.00;0.00;75.00;CHF;75.00;75.00;CHF
02-04-2012 14:09:40;30883720;Fx-Gutschrift Comp.;;;;1.0;21.29;0.00;0.00;21.29;CHF;21.29;0.00;CHF
02-04-2012 14:09:40;30883720;Fx-Belastung Comp.;;;;1.0;23.75;0.00;0.00;-23.75;USD;-23.75;700.92;USD
30-03-2012 18:19:48;00000000;Depotgebühren;;;;1.0;21.29;0.00;0.00;-21.29;CHF;-21.29;-21.29;CHF
26-03-2012 15:32:12;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;32.63;0.00;0.00;32.63;USD;32.63;724.67;USD
08-03-2012 11:32:18;00000000;Dividende;MSFT;MICROSOFT ORD;US5949181045;1.0;42.00;12.60;0.00;29.40;USD;29.40;692.04;USD
06-03-2012 14:02:57;30597613;Fx-Gutschrift Comp.;;;;1.0;64.62;0.00;0.00;64.62;CHF;64.62;0.00;CHF
06-03-2012 14:02:57;30597613;Fx-Belastung Comp.;;;;1.0;71.06;0.00;0.00;-71.06;USD;-71.06;662.64;USD
05-03-2012 17:28:38;00000000;Auszahlung;;;;1.0;108.00;0.00;0.00;-108.00;CHF;-108.00;-64.62;CHF
07-02-2012 11:46:09;00000000;Dividende;UBS-ETFMSCICAAD;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;43.38;0.00;0.00;43.38;CHF;43.38;43.38;CHF
02-01-2012 14:10:01;29844882;Fx-Gutschrift Comp.;;;;1.0;21.60;0.00;0.00;21.60;CHF;21.60;0.00;CHF
02-01-2012 14:10:01;29844882;Fx-Belastung Comp.;;;;1.0;23.18;0.00;0.00;-23.18;USD;-23.18;733.70;USD
01-01-2012 14:16:25;00000000;Zins;;;;1.0;0.04;0.00;0.00;0.04;CHF;0.04;-21.60;CHF
01-01-2012 14:03:28;00000000;Zins;;;;1.0;3.56;0.00;0.00;-3.56;USD;-3.56;756.88;USD
01-01-2012 14:03:23;00000000;Zins;;;;1.0;0.04;0.00;0.00;0.04;EUR;0.04;79.97;EUR
